402,FIN 302,"Prerequisites with C or better: WPC Finance major; ACC 231, 232, or 261; ECN 211 or 213; ECN 212 or 214; ECN 221 or 231; MAT 211, 266, or 271; Pre- or corequisites: ACC 241, 242, or 271 with C or better if complete; Credit allowed for only FIN 302 or 303"
403,FIN 300,"Prerequisite(s) with C or better: ACC 231, 232 or 261; ECN 212; ECN 221, ECN 231, IEE 380 or STP 280; MAT 211, 266 or 271; Non-Business: min 2.50 GPA; min 56 hours; Pre- or corequisite(s): ACC 241, 242 or 271; Credit allowed for only FIN 300, 302 or 303"
404,FIN 421,Prerequisite(s): W.P. Carey Finance BS major; ACC 340 with C or better; FIN 303 or 361 with C or better; FIN 331 with C or better
405,FIN 461,Prerequisite(s): ACC 340 with C or better; Fin 303 or 361 with C or better; minimum 87 hours; Finance BS student. Pre- or corequisite(s): FIN 421 with C or better if completed
406,FIN 303,"Prerequisite(s) with C or better: WPC Honors student; ACC 231, 232, or 261; ECN 211 or 213; ECN 212 or 214; ECN 221 or 231; MAT 211 or 271; Pre- or corequisite(s): ACC 241, 242 or 271 with C or better if completed; Credit allowed for only FIN 302 or 303"
407,FIN 456,"Prerequisite(s): W.P. Carey Finance BS major: ACC 340 with C or better; FIN 303 or 361 with C or better; FIN 331 with C or better, OR Honors student in Finance: FIN 303 and 331 with C or better"
408,FIN 427,Prerequisite(s): W.P. Carey Finance BS major; ACC 340 with C or better; FIN 303 or 361 with C or better; FIN 331 with C or better
409,FIN 471,Prerequisite(s): FIN 303 or FIN 361 with C or better
410,FIN 394,"Prerequisite(s): W.P. Carey BS non-Finance major; FIN 300, 302 or 303 with C or better"
411,FIN 791,Pre-requisite: W.P. Carey degree-seeking Graduate student
412,FIN 590,Prerequisite(s): degree- or nondegree-seeking graduate student
413,FIN 492,Prerequisite(s): Barrett Honors student
414,FIN 494,"Prerequisite(s): W.P.Carey Finance BS student; ACC 315, 303, or 340 with C or better; FIN 331 with C or better; FIN 303 or 361 all with C or better"
415,FIN 502,Prerequisite(s): ACC 502 with C or better; ECN 501 with C or better
416,FIN 535,Prerequisite(s): Finance MS student; FIN 509; Credit is allowed for only ECN 502 or FIN 535
417,FIN 509,Prerequisite(s): Finance MS student
418,FIN 591,Pre-requisite: W.P. Carey degree-seeking Graduate student
419,FIN 594,Prerequisite(s): FIN 502 with C or better
420,KOR 101,
421,KOR 484,
422,KOR 347,
423,KOR 202,Pre-requisites: KOR 201
424,KOR 201,Pre-requisites: KOR 102
425,KOR 499,
426,KOR 250,
427,KOR 350,
428,KOR 313,Pre-requisites: KOR 202
429,KOR 492,Pre-requisite: Barrett Honors student
430,KOR 493,Pre-requisite: Barrett Honors student
431,KOR 102,Prerequisite(s): KOR 101
432,KOR 314,Pre-requisites: KOR 313
433,KOR 598,Prerequisite(s): degree- or nondegree-seeking graduate student
434,KOR 457,Prerequisite(s): minimum 45 hours; Credit is allowed for only KOR 457 or SLC 457 or KOR 494 (Pre-modern Korean Literature and Cultural Exchange) or SLC 494 (Pre-modern Korean Literature and Cultural Exchange)
435,KOR 375,Prerequisite(s): minimum 30 hours; Credit is allowed for only KOR 375 or KOR 394 (Intercultural Communication in Korea) or SLC 375 or SLC 394 (Intercultural Communication in Korea)
436,KOR 415,"Prerequisite(s): ENG 102, 105, or 108 with C or better OR minimum 45 hours; Credit is allowed for only KOR 415 or KOR 494 (Asian Popular Culture) or SLC 415 or SLC 491 (Asian Popular Culture) or SLC 494 (Asian Popular Culture)"
437,KOR 354,Prerequisite(s): ENG 102 or 105 or 108 with C or better; minimum 24 hours; Credit is allowed for only KOR 354 or REL 354
438,KOR 401,Prerequisite(s): KOR 314 with C or better; Credit is allowed for only KOR 401 or KOR 494 (Korean for Professional Purposes I)
439,KOR 402,Prerequisite(s): KOR 401 with C or better; Credit is allowed for only KOR 401 or KOR 494 (Korean for Professional Purposes II)
440,KOR 321,"Prerequisite(s): ENG 102, 105, or 108 with C or better; Credit is allowed for only KOR 321 or SLC 321"
441,KOR 294,
442,KOR 394,
443,KOR 494,
444,KOR 194,
445,RUS 484,
446,RUS 421,
447,RUS 590,
448,RUS 499,
449,RUS 492,Pre-requisite: Barrett Honors student
450,RUS 493,Pre-requisite: Barrett Honors student
451,RUS 323,"Pre-requisites: ENG 102, 105 or 108; Credit is allowed for only RUS or SLC 323"
452,RUS 440,Prerequisite(s): RUS 211;  212 with C or better. Credit is allowed for only RUS 440 or RUS 494 (Russian Mass Media)
453,RUS 439,Prerequisite(s): ENG 102 or 105 or 108 with C or better; Credit is allowed for only RUS 439 or SLC 439 or ENG/RUS/SLC 494 (Art in Exile: Vladimir Vladimirovich Nabokov)
454,RUS 211,"Prerequisite(s): RUS 102 with C or better; Corequisite(s): RUS 201, 202, or 295"
455,RUS 295,Students may not enroll in RUS 295 if credit with C or better earned in RUS 202
456,RUS 102,Prerequisite(s): RUS 101 with C or better
457,RUS 322,"Prerequisite(s): ENG 102, 105, or 108 with C or better"
458,RUS 202,Prerequisite(s): RUS 201 with C or better; Credit is allowed for only RUS 202 or RUS 295
459,RUS 201,Prerequisite(s): RUS 102 with C or better
460,RUS 411,Prerequisite(s): RUS 312 with C or better
461,RUS 412,Prerequisite(s): RUS 312 with C or better
462,RUS 311,Prerequisite(s): RUS 202 or 295 with C or better
463,RUS 101,Students may not enroll in RUS 101 if credit with C or better earned in RUS 102 or RUS 201 or RUS 202
464,RUS 425,"Prerequisite(s): ENG 102, 105 or 108 with C or better; Credit is allowed for only RUS or THE 425"
465,RUS 430,Prerequisite(s): RUS 312 with C or better
466,RUS 141,"Pre- or corequisite(s): ENG 101, 105, or 107 with C or better; Credit is allowed for only RUS 141 or RUS 441 or SLC 141"
467,RUS 312,Prerequisite(s): RUS 202 or 295 with C or better
468,RUS 212,"Prerequisite(s): RUS 102 with C or better; Corequisite(s): RUS 201, 202, or 295"
469,RUS 194,
470,RUS 394,
471,RUS 494,
472,RUS 294,
473,ASB 311,
474,ASB 311,
475,ASB 412,
476,ASB 567,Pre-requisites: Graduate student (degree seeking or nondegree seeking)
477,ASB 325,
478,ASB 525,Pre-requisites: Graduate student (degree seeking or nondegree seeking)
479,ASB 792,Pre-requisites: Graduate student (degree seeking or nondegree seeking)
480,ASB 795,Pre-requisites: Graduate student (degree seeking or nondegree seeking)
481,ASB 595,Pre-requisites: Graduate student (degree seeking or nondegree seeking)
482,ASB 510,Pre-requisites: Graduate student (degree seeking or nondegree seeking)
483,ASB 568,Pre-requisites: Graduate student (degree seeking or nondegree seeking)
484,ASB 579,Pre-requisites: Graduate student (degree seeking or nondegree seeking)
485,ASB 541,Pre-requisites: Graduate student (degree seeking or nondegree seeking)
486,ASB 593,Pre-requisites: Graduate student (degree seeking or nondegree seeking)
487,ASB 799,Pre-requisites: Graduate student (degree seeking or nondegree seeking)
488,ASB 211,
489,ASB 211,
490,ASB 211,
491,ASB 503,Pre-requisites: Graduate student (degree seeking or nondegree seeking)
492,ASB 302,"Pre-requisite: ASB 102, 222, 223, or ASM 104"
493,ASB 493,Pre-requisite: Barrett Honors student
494,ASB 493,Pre-requisite: Barrett Honors student
495,ASB 499,
496,ASB 499,
497,ASB 790,Pre-requisite: Graduate student (degree seeking or nondegree seeking)
498,ASB 574,Pre-requisite: Graduate student (degree seeking or nondegree seeking)
499,ASB 592,Pre-requisite: Graduate student (degree seeking or nondegree seeking)
500,ASB 592,Pre-requisite: Graduate student (degree seeking or nondegree seeking)
501,ASB 492,Pre-requisite: Barrett Honors student
502,ASB 342,"Credit is allowed for only ASB, SBS or SOC 342"
503,ASB 572,Pre-requisite: Graduate student (degree seeking or nondegree seeking)
504,ASB 220,Credit is allowed for only ASB 220 or TCL 230
505,ASB 353,Pre-requisite: Minimum 45 hours; Credit is allowed for only  SOC 353 or ASB 353
506,ASB 353,Pre-requisite: Minimum 45 hours; Credit is allowed for only  SOC 353 or ASB 353
507,ASB 353,Pre-requisite: Minimum 45 hours; Credit is allowed for only  SOC 353 or ASB 353
508,ASB 223,
509,ASB 310,Prerequisite(s): AFR 200 (or AFS 200) or minimum 45 hours; Credit is allowed for only AFR 300 (or AFH 300) or ASB 310
510,ASB 346,
511,ASB 336,Prerequisite(s): AFR 200 (or AFS 200) or ASB 102 or minimum 45 hours; Credit is allowed for only AFR 336 (or AFH 336) or ASB 336
512,ASB 300,"Pre-requisites: ENG 101, 105, 107, or ENG 111; Credit is allowed for only ASB or SSH 300"
513,ASB 337,Prerequisite(s): minimum 45 hours
514,ASB 210,
515,ASB 326,
516,ASB 100,Credit is allowed for only ASB 100 or SSH 100
517,ASB 202,Credit is allowed for only AFR 202 (or AFS 202) or ASB 202
518,ASB 202,Credit is allowed for only AFR 202 (or AFS 202) or ASB 202
519,ASB 272,Credit is allowed for only ASB 272 or SOS 272
520,ASB 335,Prerequisite(s): ASB 102 or 222 or 223 or minimum 45 hours
521,ASB 335,Prerequisite(s): ASB 102 or 222 or 223 or minimum 45 hours
522,ASB 340,Prerequisite(s): minimum 45 hours. Credit is allowed for only ASB 340 or SOC 328
523,ASB 366,Prerequisite(s): AFR 200 (or AFS 200) or minimum 45 hours; Credit is allowed for only AFR 366 (or AFS 366) or ASB 366
524,ASB 375,Prerequisite(s): minimum 45 hours; Credit is allowed for only ASB 375 or SOS 375 or ASB 394 (People: Environment Connections in Anthropology) or ASB 494 (Ecological and Environmental Anthropology)
525,ASB 368,Prerequisite(s): minimum 45 hours
526,ASB 344,Pre-requisite: Minimum 45 hours;  Credit is allowed for only ASB 344 or SOC 334
527,ASB 573,Prerequisite(s): degree- or nondegree-seeking graduate student; Credit is allowed for only ASB 573 or HST 573
528,ASB 517,Prerequisite(s): degree- or nondegree-seeking graduate. Credit is allowed for only ASB 517 or BIO 517 or BIO 591 (Uncertainty & Decision Making) or HSD 517 or POS 527 or SOS 518
529,ASB 358,Prerequisite(s): minimum 30 hours; Credit is allowed for only AFR 358 or ASB 358 or AFS 394/ASB 394/HST 394/SGS 394 (Yoruba in the African Diaspora World)
530,ASB 500,Prerequisite(s): degree- or nondegree-seeking graduate student
531,ASB 389,Prerequisite(s): minimum 45 hours; Credit is allowed for only ASB 389 or SBS 389 or SOC 389
532,ASB 463,Prerequisite(s): minimum 45 hours; Credit is allowed for only ASB 463 or SOS 463 or TCL 443
533,ASB 356,Credit is allowed for only ASB 356 or GCU 356 or POS 354 or SBS 356 or SOC 356
534,ASB 584,Pre-requisite: Graduate student (degree seeking or nondegree seeking)
535,ASB 584,Pre-requisite: Graduate student (degree seeking or nondegree seeking)
536,ASB 442,Prerequisite(s): minimum junior standing; Credit is allowed for only ASB 442 or SBS 460
537,ASB 301,Prerequisite(s): minimum 45 hours; Credit is allowed for only ASB 301 or HST 301 or SSH 301
538,ASB 464,Prerequisite(s): minimum 45 hours; Credit is allowed for only ASB 464 or TCL 444 or TCL 598 (The Ethnograpy of Mexico and the Borderlands)
539,ASB 462,Credit is allowed for only ASB 462 or SSH 404
540,ASB 590,Pre-requisite: Graduate student (degree seeking or nondegree seeking)
541,ASB 590,Pre-requisite: Graduate student (degree seeking or nondegree seeking)
542,ASB 380,Prerequisite(s): minimum 42 hours
543,ASB 327,Prerequisite(s): ASB 102 with C or better or minimum 45 hours
544,ASB 275,Credit is allowed for only ASB 275 or TCL 275
545,ASB 530,Prerequisite(s): degree- or nondegree-seeking graduate student; Credit is allowed for only ASB 530 or SOS 553
546,ASB 376,Prerequisite(s): minimum 42 hours; Credit is allowed for only ASB 376 or ASB 494 (Global Health Policy)
547,ASB 102,
548,ASB 102,
549,ASB 102,
550,ASB 374,"Credit for only ASB 374, POS 374, SBS 374 or SOC 374"
551,ASB 443,Pre-requisite:  SSH 100 or ASB 100.  Credit is allowed for only ASB 443 or SSH 403
552,ASB 466,Prerequisite(s): AFR 200 (or AFS 200) or minimum 45 hours; Credit is allowed for only AFR 466 (or AFS 466) or ASB 466
553,ASB 370,"Prerequisite(s): ENG 102, 105, or 108 with C or better; Credit is allowed for only ASB 370 or ASB 394 (Production, People, and Environments) or ASB 394 (Ethics of Eating) or SOC 370 or SOS 370 or SSH 370"
554,ASB 362,Prerequisite(s): minimum 45 hours
555,ASB 252,
556,ASB 316,"Prerequisite(s): ENG 101, ENG 105, or ENG 107 with C or better"
557,ASB 305,"Prerequisite(s): ENG 101, 105, 107, or 111 with C or better; Credit is allowed for only ASB 305 or SSH 305 or WST 305"
558,ASB 357,Prerequisite(s): minimum 45 hours; Credit is allowed for only ASB 357 or ASB 395 (Society and Drugs)
559,ASB 580,Prerequisite(s): degree- or nondegree-seeking graduate student
560,ASB 355,"Pre-requisite(s): ASB 102,  ASB 222,  ASB 223 or ASM 104 or SSH 100 or ASB 100 with C or better.  Credit is allowed for only SSH 355 or ASB 355"
561,ASB 322,Prerequisite(s): ASB 102 with C or better or minimum 45 hours
562,ASB 330,Prerequisite(s): minimum 45 hours
563,ASB 339,"Prerequisite(s): ENG 101, 105, or 107 with C or better; Credit is allowed for only ASB 339 or POS 339 or SBS 339 or SOC 339"
564,ASB 447,Prerequisite(s): minimum 45 hours; Credit is allowed for only ASB 447 or POS 447 or SBS 447
565,ASB 490,Prerequisite(s): ASB 222 or 223 with C or better; minimum 45 hours; Credit is allowed for only ASB 490 or PUP 490
566,ASB 455,Prerequisite(s): minimum 42 hours
567,ASB 222,
568,ASB 222,
569,ASB 319,"Pre-requisites: ASB 102, ASB 222, or ASB 223"
570,ASB 333,Prerequisite(s): minimum 42 hours; Credit is allowed for only ASB 333 or ASB 394 (Myth Busters)
571,ASB 348,Prerequisite(s): minimum 45 hours; Credit is allowed for only ASB 348 or ENG 348 or TCL 348 or ASB 394 (The Borders of Language) or ENG 394 (The Borders of Language) or TCL 394 (The Borders of Language)
572,ASB 498,
573,ASB 484,
574,ASB 484,
575,ASB 378,"Prerequisite(s): ENG 101, 105, 107, or 111 with C or better; Credit is allowed for only ASB 378 or TCL 378"
576,ASB 494,
577,ASB 494,
578,ASB 691,Prerequisite(s): degree- or nondegree-seeking graduate student
579,ASB 191,"Pre-requisites: Freshman standing, Maximum 25 hours"
580,ASB 537,Prerequisite(s): degree- or nondegree-seeking graduate student
581,ASB 583,Pre-requisite: Graduate student (degree seeking or nondegree seeking)
582,ASB 101,
583,ASB 294,
584,ASB 395,Prerequisite(s): minimum 42 hours
585,ASB 452,Pre-requisites: Minimum 45 credit hours; SSH 100 or ASB 100; Credit is allowed for only SSH 402 or ASB 452
586,ASB 598,Prerequisite(s): degree- or nondegree-seeking graduate student
587,ASB 598,Prerequisite(s): degree- or nondegree-seeking graduate student
588,ASB 457,Prerequisite(s): ASB 100; Credit is allowed for only ASB 457 or ASB 498 (Global Mental Health)
589,ASB 560,Prerequisite(s): degree- or nondegree-seeking graduate student; Credit is allowed for only AML 560 or ASB 560
590,ASB 194,
591,ASB 394,
592,ASB 394,
593,ASB 497,Prerequisite(s): Barrett Honors student
594,ASB 591,Prerequisite(s): degree- or nondegree-seeking graduate student
595,ASB 350,
596,ASB 350,
597,CEE 521,Pre-requisite: Engineering CEE Graduate student
598,CEE 543,Pre-requisite: Engineering CEE Graduate student
599,CEE 564,Pre-requisite: Engineering CEE Graduate student
600,CEE 561,Pre-requisite: Engineering CEE Graduate student
601,CEE 484,
602,CEE 580,Pre-requisite: Engineering CEE Graduate student
603,CEE 514,Pre-requisite: Graduate Civil Engineering student
604,CEE 541,Pre-requisite: Engineering CEE Graduate student
605,CEE 560,Pre-requisite: Engineering CEE Graduate student
606,CEE 562,Pre-requisite: Engineering CEE Graduate student
607,CEE 540,Pre-requisite: Engineering CEE Graduate student
608,CEE 573,Pre-requisite: Engineering CEE Graduate student
609,CEE 595,Pre-requisite: Civil Engineering MS or MSE student
610,CEE 555,Pre-requisite: Engineering CEE Graduate student
611,CEE 590,Pre-requisite: Civil Engineering MS or MSE student
612,CEE 499,
613,CEE 599,Pre-requisite: Civil Engineering MS or MSE student
614,CEE 792,Pre-requisite: Civil Engineering PhD student
615,CEE 795,Pre-requisite: Civil Engineering PhD student
616,CEE 576,Pre-requisite: Engineering CEE Graduate student; Credit is allowed for only CEE 475 or 576
617,CEE 592,Pre-requisite: Civil Engineering MS or MSE student
618,CEE 790,Pre-requisite: Civil Engineering PhD student
619,CEE 558,"Pre-requisite: Civil, Environmental, and Sustainable Engineering Graduate student"
620,CEE 513,"Pre-requisite: Civil, Environmental, and Sustainable Engineering Graduate student"
621,CEE 584,"Pre-requisite: Civil, Environmental, and Sustainable Engineering Graduate student"
622,CEE 493,Pre-requisite: Barrett Honors Engineering student
623,CEE 567,Pre-requisites: Engineering CEE Graduate student; Credit is allowed for only CEE 467 or 567
624,CEE 492,Pre-requisite: Barrett Honors student
625,CEE 565,Pre-requisites: Graduate student (degree seeking or nondegree seeking); CEE 562 and 567; Credit is allowed for only CEE 565 or 598 (Advanced Environmental Biotechnology)
626,CEE 281,"Prerequisite(s): MAT 170 or higher with C or better; Credit is allowed for only CEE 281, CNE 241 or CON 241"
627,CEE 570,"Pre-requisites: Civil, Environmental and Sustainable Engineering MS, MSE or PhD student; Credit is allowed for only CEE 470, 494 (Sustainable Environmental Biotechnologies), 570 or 598 (Sustainable Environmental Biotechnologies)"
628,CEE 470,"Pre-requisites: CEE 361; Credit is allowed for only CEE 470, 494 (Sustainable Environmental Biotechnologies), 570 or 598 (Sustainable Environmental Biotechnologies)"
